municipality_code,prefecture,municipality_name,reading_hiragana,municipality_category,name_short,reading_short
364681,徳島県,つるぎ町,つるぎちょう,町,つるぎ,つるぎ
364894,徳島県,東みよし町,ひがしみよしちょう,町,東みよし,ひがしみよし
372013,香川県,高松市,たかまつし,市,高松,たかまつ
372021,香川県,丸亀市,まるがめし,市,丸亀,まるがめ
372030,香川県,坂出市,さかいでし,市,坂出,さかいで
372048,香川県,善通寺市,ぜんつうじし,市,善通寺,ぜんつうじ
372056,香川県,観音寺市,かんおんじし,市,観音寺,かんおんじ
372064,香川県,さぬき市,さぬきし,市,さぬき,さぬき
372072,香川県,東かがわ市,ひがしかがわし,市,東かがわ,ひがしかがわ
372081,香川県,三豊市,みとよし,市,三豊,みとよ
373222,香川県,土庄町,とのしょうちょう,町,土庄,とのしょう
373249,香川県,小豆島町,しょうどしまちょう,町,小豆島,しょうどしま
373419,香川県,三木町,みきちょう,町,三木,みき
373648,香川県,直島町,なおしまちょう,町,直島,なおしま
373869,香川県,宇多津町,うたづちょう,町,宇多津,うたづ
373877,香川県,綾川町,あやがわちょう,町,綾川,あやがわ
374032,香川県,琴平町,ことひらちょう,町,琴平,ことひら
374041,香川県,多度津町,たどつちょう,町,多度津,たどつ
374067,香川県,まんのう町,まんのうちょう,町,まんのう,まんのう
382019,愛媛県,松山市,まつやまし,市,松山,まつやま
382027,愛媛県,今治市,いまばりし,市,今治,いまばり
382035,愛媛県,宇和島市,うわじまし,市,宇和島,うわじま
382043,愛媛県,八幡浜市,やわたはまし,市,八幡浜,やわたはま
382051,愛媛県,新居浜市,にいはまし,市,新居浜,にいはま
382060,愛媛県,西条市,さいじょうし,市,西条,さいじょう
382078,愛媛県,大洲市,おおずし,市,大洲,おおず
382108,愛媛県,伊予市,いよし,市,伊予,いよ
382132,愛媛県,四国中央市,しこくちゅうおうし,市,四国中央,しこくちゅうおう
382141,愛媛県,西予市,せいよし,市,西予,せいよ
382159,愛媛県,東温市,とうおんし,市,東温,とうおん
383562,愛媛県,上島町,かみじまちょう,町,上島,かみじま
383864,愛媛県,久万高原町,くまこうげんちょう,町,久万高原,くまこうげん
384011,愛媛県,松前町,まさきちょう,町,松前,まさき
384020,愛媛県,砥部町,とべちょう,町,砥部,とべ
384224,愛媛県,内子町,うちこちょう,町,内子,うちこ
384429,愛媛県,伊方町,いかたちょう,町,伊方,いかた
384844,愛媛県,松野町,まつのちょう,町,松野,まつの
384887,愛媛県,鬼北町,きほくちょう,町,鬼北,きほく
385069,愛媛県,愛南町,あいなんちょう,町,愛南,あいなん
392014,高知県,高知市,こうちし,市,高知,こうち
392022,高知県,室戸市,むろとし,市,室戸,むろと
392031,高知県,安芸市,あきし,市,安芸,あき
392049,高知県,南国市,なんこくし,市,南国,なんこく
392057,高知県,土佐市,とさし,市,土佐,とさ
392065,高知県,須崎市,すさきし,市,須崎,すさき
392081,高知県,宿毛市,すくもし,市,宿毛,すくも
392090,高知県,土佐清水市,とさしみずし,市,土佐清水,とさしみず
392103,高知県,四万十市,しまんとし,市,四万十,しまんと
392111,高知県,香南市,こうなんし,市,香南,こうなん
392120,高知県,香美市,かみし,市,香美,かみ
393011,高知県,東洋町,とうようちょう,町,東洋,とうよう
393029,高知県,奈半利町,なはりちょう,町,奈半利,なはり
393037,高知県,田野町,たのちょう,町,田野,たの
393045,高知県,安田町,やすだちょう,町,安田,やすだ
393053,高知県,北川村,きたがわむら,村,北川,きたがわ
393061,高知県,馬路村,うまじむら,村,馬路,うまじ
393070,高知県,芸西村,げいせいむら,村,芸西,げいせい
393410,高知県,本山町,もとやまちょう,町,本山,もとやま
393444,高知県,大豊町,おおとよちょう,町,大豊,おおとよ
393631,高知県,土佐町,とさちょう,町,土佐,とさ
393649,高知県,大川村,おおかわむら,村,大川,おおかわ
393860,高知県,いの町,いのちょう,町,いの,いの
393878,高知県,仁淀川町,によどがわちょう,町,仁淀川,によどがわ
394017,高知県,中土佐町,なかとさちょう,町,中土佐,なかとさ
394025,高知県,佐川町,さかわちょう,町,佐川,さかわ
394033,高知県,越知町,おちちょう,町,越知,おち
394050,高知県,梼原町,ゆすはらちょう,町,梼原,ゆすはら
394106,高知県,日高村,ひだかむら,村,日高,ひだか
394114,高知県,津野町,つのちょう,町,津野,つの
394122,高知県,四万十町,しまんとちょう,町,四万十,しまんと
394246,高知県,大月町,おおつきちょう,町,大月,おおつき
394271,高知県,三原村,みはらむら,村,三原,みはら
394289,高知県,黒潮町,くろしおちょう,町,黒潮,くろしお
401005,福岡県,北九州市,きたきゅうしゅうし,市,北九州,きたきゅうしゅう
401307,福岡県,福岡市,ふくおかし,市,福岡,ふくおか
402028,福岡県,大牟田市,おおむたし,市,大牟田,おおむた
402036,福岡県,久留米市,くるめし,市,久留米,くるめ
402044,福岡県,直方市,のおがたし,市,直方,のおがた
402052,福岡県,飯塚市,いいづかし,市,飯塚,いいづか
402061,福岡県,田川市,たがわし,市,田川,たがわ
402079,福岡県,柳川市,やながわし,市,柳川,やながわ
402109,福岡県,八女市,やめし,市,八女,やめ
402117,福岡県,筑後市,ちくごし,市,筑後,ちくご
402125,福岡県,大川市,おおかわし,市,大川,おおかわ
402133,福岡県,行橋市,ゆくはしし,市,行橋,ゆくはし
402141,福岡県,豊前市,ぶぜんし,市,豊前,ぶぜん
402150,福岡県,中間市,なかまし,市,中間,なかま
402168,福岡県,小郡市,おごおりし,市,小郡,おごおり
402176,福岡県,筑紫野市,ちくしのし,市,筑紫野,ちくしの
402184,福岡県,春日市,かすがし,市,春日,かすが
402192,福岡県,大野城市,おおのじょうし,市,大野城,おおのじょう
402206,福岡県,宗像市,むなかたし,市,宗像,むなかた
402214,福岡県,太宰府市,だざいふし,市,太宰府,だざいふ
402231,福岡県,古賀市,こがし,市,古賀,こが
402249,福岡県,福津市,ふくつし,市,福津,ふくつ
402257,福岡県,うきは市,うきはし,市,うきは,うきは
402265,福岡県,宮若市,みやわかし,市,宮若,みやわか
402273,福岡県,嘉麻市,かまし,市,嘉麻,かま
402281,福岡県,朝倉市,あさくらし,市,朝倉,あさくら
402290,福岡県,みやま市,みやまし,市,みやま,みやま
402303,福岡県,糸島市,いとしまし,市,糸島,いとしま
402311,福岡県,那珂川市,なかがわし,市,那珂川,なかがわ
403415,福岡県,宇美町,うみまち,町,宇美,うみ
403423,福岡県,篠栗町,ささぐりまち,町,篠栗,ささぐり
403431,福岡県,志免町,しめまち,町,志免,しめ
403440,福岡県,須恵町,すえまち,町,須恵,すえ
403458,福岡県,新宮町,しんぐうまち,町,新宮,しんぐう
403482,福岡県,久山町,ひさやままち,町,久山,ひさやま
403491,福岡県,粕屋町,かすやまち,町,粕屋,かすや
403814,福岡県,芦屋町,あしやまち,町,芦屋,あしや
403822,福岡県,水巻町,みずまきまち,町,水巻,みずまき
403831,福岡県,岡垣町,おかがきまち,町,岡垣,おかがき
403849,福岡県,遠賀町,おんがちょう,町,遠賀,おんが
404012,福岡県,小竹町,こたけまち,町,小竹,こたけ
404021,福岡県,鞍手町,くらてまち,町,鞍手,くらて
404217,福岡県,桂川町,けいせんまち,町,桂川,けいせん
404471,福岡県,筑前町,ちくぜんまち,町,筑前,ちくぜん
404489,福岡県,東峰村,とうほうむら,村,東峰,とうほう
405035,福岡県,大刀洗町,たちあらいまち,町,大刀洗,たちあらい
405221,福岡県,大木町,おおきまち,町,大木,おおき
405442,福岡県,広川町,ひろかわまち,町,広川,ひろかわ
406015,福岡県,香春町,かわらまち,町,香春,かわら
406023,福岡県,添田町,そえだまち,町,添田,そえだ
406040,福岡県,糸田町,いとだまち,町,糸田,いとだ
406058,福岡県,川崎町,かわさきまち,町,川崎,かわさき
406082,福岡県,大任町,おおとうまち,町,大任,おおとう
406091,福岡県,赤村,あかむら,村,赤,あか
406104,福岡県,福智町,ふくちまち,町,福智,ふくち
406210,福岡県,苅田町,かんだまち,町,苅田,かんだ
406252,福岡県,みやこ町,みやこまち,町,みやこ,みやこ
406422,福岡県,吉富町,よしとみまち,町,吉富,よしとみ
406465,福岡県,上毛町,こうげまち,町,上毛,こうげ
406473,福岡県,築上町,ちくじょうまち,町,築上,ちくじょう
412015,佐賀県,佐賀市,さがし,市,佐賀,さが
412023,佐賀県,唐津市,からつし,市,唐津,からつ
412031,佐賀県,鳥栖市,とすし,市,鳥栖,とす
412040,佐賀県,多久市,たくし,市,多久,たく
412058,佐賀県,伊万里市,いまりし,市,伊万里,いまり
412066,佐賀県,武雄市,たけおし,市,武雄,たけお
412074,佐賀県,鹿島市,かしまし,市,鹿島,かしま
412082,佐賀県,小城市,おぎし,市,小城,おぎ
412091,佐賀県,嬉野市,うれしのし,市,嬉野,うれしの
412104,佐賀県,神埼市,かんざきし,市,神埼,かんざき
413275,佐賀県,吉野ヶ里町,よしのがりちょう,町,吉野ヶ里,よしのがり
413411,佐賀県,基山町,きやまちょう,町,基山,きやま
413453,佐賀県,上峰町,かみみねちょう,町,上峰,かみみね
413461,佐賀県,みやき町,みやきちょう,町,みやき,みやき
413879,佐賀県,玄海町,げんかいちょう,町,玄海,げんかい
414018,佐賀県,有田町,ありたちょう,町,有田,ありた
414239,佐賀県,大町町,おおまちちょう,町,大町,おおまち
414247,佐賀県,江北町,こうほくまち,町,江北,こうほく
414255,佐賀県,白石町,しろいしちょう,町,白石,しろいし
414417,佐賀県,太良町,たらちょう,町,太良,たら
422011,長崎県,長崎市,ながさきし,市,長崎,ながさき
422029,長崎県,佐世保市,させぼし,市,佐世保,させぼ
422037,長崎県,島原市,しまばらし,市,島原,しまばら
422045,長崎県,諫早市,いさはやし,市,諫早,いさはや
422053,長崎県,大村市,おおむらし,市,大村,おおむら
422070,長崎県,平戸市,ひらどし,市,平戸,ひらど
422088,長崎県,松浦市,まつうらし,市,松浦,まつうら
422096,長崎県,対馬市,つしまし,市,対馬,つしま
422100,長崎県,壱岐市,いきし,市,壱岐,いき
422118,長崎県,五島市,ごとうし,市,五島,ごとう
422126,長崎県,西海市,さいかいし,市,西海,さいかい
422134,長崎県,雲仙市,うんぜんし,市,雲仙,うんぜん
422142,長崎県,南島原市,みなみしまばらし,市,南島原,みなみしまばら
423076,長崎県,長与町,ながよちょう,町,長与,ながよ
423084,長崎県,時津町,とぎつちょう,町,時津,とぎつ
423211,長崎県,東彼杵町,ひがしそのぎちょう,町,東彼杵,ひがしそのぎ
423220,長崎県,川棚町,かわたなちょう,町,川棚,かわたな
423238,長崎県,波佐見町,はさみちょう,町,波佐見,はさみ
423831,長崎県,小値賀町,おぢかちょう,町,小値賀,おぢか
423912,長崎県,佐々町,さざちょう,町,佐々,さざ
424111,長崎県,新上五島町,しんかみごとうちょう,町,新上五島,しんかみごとう
431001,熊本県,熊本市,くまもとし,市,熊本,くまもと
432024,熊本県,八代市,やつしろし,市,八代,やつしろ
432032,熊本県,人吉市,ひとよしし,市,人吉,ひとよし
432041,熊本県,荒尾市,あらおし,市,荒尾,あらお
432059,熊本県,水俣市,みなまたし,市,水俣,みなまた
432067,熊本県,玉名市,たまなし,市,玉名,たまな
432083,熊本県,山鹿市,やまがし,市,山鹿,やまが
432105,熊本県,菊池市,きくちし,市,菊池,きくち
432113,熊本県,宇土市,うとし,市,宇土,うと
432121,熊本県,上天草市,かみあまくさし,市,上天草,かみあまくさ
432130,熊本県,宇城市,うきし,市,宇城,うき
432148,熊本県,阿蘇市,あそし,市,阿蘇,あそ
432156,熊本県,天草市,あまくさし,市,天草,あまくさ
432164,熊本県,合志市,こうしし,市,合志,こうし
433489,熊本県,美里町,みさとまち,町,美里,みさと
433641,熊本県,玉東町,ぎょくとうまち,町,玉東,ぎょくとう
433675,熊本県,南関町,なんかんまち,町,南関,なんかん
433683,熊本県,長洲町,ながすまち,町,長洲,ながす
433691,熊本県,和水町,なごみまち,町,和水,なごみ
434035,熊本県,大津町,おおづまち,町,大津,おおづ
434043,熊本県,菊陽町,きくようまち,町,菊陽,きくよう
434230,熊本県,南小国町,みなみおぐにまち,町,南小国,みなみおぐに
434248,熊本県,小国町,おぐにまち,町,小国,おぐに
434256,熊本県,産山村,うぶやまむら,村,産山,うぶやま
434281,熊本県,高森町,たかもりまち,町,高森,たかもり
434329,熊本県,西原村,にしはらむら,村,西原,にしはら
434337,熊本県,南阿蘇村,みなみあそむら,村,南阿蘇,みなみあそ
434418,熊本県,御船町,みふねまち,町,御船,みふね
434426,熊本県,嘉島町,かしままち,町,嘉島,かしま
434434,熊本県,益城町,ましきまち,町,益城,ましき
434442,熊本県,甲佐町,こうさまち,町,甲佐,こうさ
434477,熊本県,山都町,やまとちょう,町,山都,やまと
434680,熊本県,氷川町,ひかわちょう,町,氷川,ひかわ
434825,熊本県,芦北町,あしきたまち,町,芦北,あしきた
434841,熊本県,津奈木町,つなぎまち,町,津奈木,つなぎ
435015,熊本県,錦町,にしきまち,町,錦,にしき
435058,熊本県,多良木町,たらぎまち,町,多良木,たらぎ
435066,熊本県,湯前町,ゆのまえまち,町,湯前,ゆのまえ
435074,熊本県,水上村,みずかみむら,村,水上,みずかみ
435104,熊本県,相良村,さがらむら,村,相良,さがら
435112,熊本県,五木村,いつきむら,村,五木,いつき
435121,熊本県,山江村,やまえむら,村,山江,やまえ
435139,熊本県,球磨村,くまむら,村,球磨,くま
435147,熊本県,あさぎり町,あさぎりちょう,町,あさぎり,あさぎり
435317,熊本県,苓北町,れいほくまち,町,苓北,れいほく
442011,大分県,大分市,おおいたし,市,大分,おおいた
442020,大分県,別府市,べっぷし,市,別府,べっぷ
442038,大分県,中津市,なかつし,市,中津,なかつ
442046,大分県,日田市,ひたし,市,日田,ひた
442054,大分県,佐伯市,さいきし,市,佐伯,さいき
442062,大分県,臼杵市,うすきし,市,臼杵,うすき
442071,大分県,津久見市,つくみし,市,津久見,つくみ
442089,大分県,竹田市,たけたし,市,竹田,たけた
442097,大分県,豊後高田市,ぶんごたかだし,市,豊後高田,ぶんごたかだ
442101,大分県,杵築市,きつきし,市,杵築,きつき
442119,大分県,宇佐市,うさし,市,宇佐,うさ
442127,大分県,豊後大野市,ぶんごおおのし,市,豊後大野,ぶんごおおの
442135,大分県,由布市,ゆふし,市,由布,ゆふ
442143,大分県,国東市,くにさきし,市,国東,くにさき
443221,大分県,姫島村,ひめしまむら,村,姫島,ひめしま
443417,大分県,日出町,ひじまち,町,日出,ひじ
444618,大分県,九重町,ここのえまち,町,九重,ここのえ
444626,大分県,玖珠町,くすまち,町,玖珠,くす
452017,宮崎県,宮崎市,みやざきし,市,宮崎,みやざき
452025,宮崎県,都城市,みやこのじょうし,市,都城,みやこのじょう
452033,宮崎県,延岡市,のべおかし,市,延岡,のべおか
452041,宮崎県,日南市,にちなんし,市,日南,にちなん
452050,宮崎県,小林市,こばやしし,市,小林,こばやし
452068,宮崎県,日向市,ひゅうがし,市,日向,ひゅうが
452076,宮崎県,串間市,くしまし,市,串間,くしま
452084,宮崎県,西都市,さいとし,市,西都,さいと
452092,宮崎県,えびの市,えびのし,市,えびの,えびの
453412,宮崎県,三股町,みまたちょう,町,三股,みまた
453617,宮崎県,高原町,たかはるちょう,町,高原,たかはる
453820,宮崎県,国富町,くにとみちょう,町,国富,くにとみ
453838,宮崎県,綾町,あやちょう,町,綾,あや
454010,宮崎県,高鍋町,たかなべちょう,町,高鍋,たかなべ
454028,宮崎県,新富町,しんとみちょう,町,新富,しんとみ
454036,宮崎県,西米良村,にしめらそん,村,西米良,にしめら
454044,宮崎県,木城町,きじょうちょう,町,木城,きじょう
454052,宮崎県,川南町,かわみなみちょう,町,川南,かわみなみ
454061,宮崎県,都農町,つのちょう,町,都農,つの
454214,宮崎県,門川町,かどがわちょう,町,門川,かどがわ
454290,宮崎県,諸塚村,もろつかそん,村,諸塚,もろつか
454303,宮崎県,椎葉村,しいばそん,村,椎葉,しいば
454311,宮崎県,美郷町,みさとちょう,町,美郷,みさと
454419,宮崎県,高千穂町,たかちほちょう,町,高千穂,たかちほ
454427,宮崎県,日之影町,ひのかげちょう,町,日之影,ひのかげ
454435,宮崎県,五ヶ瀬町,ごかせちょう,町,五ヶ瀬,ごかせ
462012,鹿児島県,鹿児島市,かごしまし,市,鹿児島,かごしま
462039,鹿児島県,鹿屋市,かのやし,市,鹿屋,かのや
462047,鹿児島県,枕崎市,まくらざきし,市,枕崎,まくらざき
462063,鹿児島県,阿久根市,あくねし,市,阿久根,あくね
462080,鹿児島県,出水市,いずみし,市,出水,いずみ
462101,鹿児島県,指宿市,いぶすきし,市,指宿,いぶすき
462136,鹿児島県,西之表市,にしのおもてし,市,西之表,にしのおもて
462144,鹿児島県,垂水市,たるみずし,市,垂水,たるみず
462152,鹿児島県,薩摩川内市,さつませんだいし,市,薩摩川内,さつませんだい
462161,鹿児島県,日置市,ひおきし,市,日置,ひおき
462179,鹿児島県,曽於市,そおし,市,曽於,そお
462187,鹿児島県,霧島市,きりしまし,市,霧島,きりしま
462195,鹿児島県,いちき串木野市,いちきくしきのし,市,いちき串木野,いちきくしきの
462209,鹿児島県,南さつま市,みなみさつまし,市,南さつま,みなみさつま
462217,鹿児島県,志布志市,しぶしし,市,志布志,しぶし
462225,鹿児島県,奄美市,あまみし,市,奄美,あまみ
462233,鹿児島県,南九州市,みなみきゅうしゅうし,市,南九州,みなみきゅうしゅう
462241,鹿児島県,伊佐市,いさし,市,伊佐,いさ
462250,鹿児島県,姶良市,あいらし,市,姶良,あいら
463035,鹿児島県,三島村,みしまむら,村,三島,みしま
463043,鹿児島県,十島村,としまむら,村,十島,としま
463922,鹿児島県,さつま町,さつまちょう,町,さつま,さつま
464040,鹿児島県,長島町,ながしまちょう,町,長島,ながしま
464520,鹿児島県,湧水町,ゆうすいちょう,町,湧水,ゆうすい
464686,鹿児島県,大崎町,おおさきちょう,町,大崎,おおさき
464821,鹿児島県,東串良町,ひがしくしらちょう,町,東串良,ひがしくしら
464902,鹿児島県,錦江町,きんこうちょう,町,錦江,きんこう
464911,鹿児島県,南大隅町,みなみおおすみちょう,町,南大隅,みなみおおすみ
464929,鹿児島県,肝付町,きもつきちょう,町,肝付,きもつき
465011,鹿児島県,中種子町,なかたねちょう,町,中種子,なかたね
465020,鹿児島県,南種子町,みなみたねちょう,町,南種子,みなみたね
465054,鹿児島県,屋久島町,やくしまちょう,町,屋久島,やくしま
465232,鹿児島県,大和村,やまとそん,村,大和,やまと
465241,鹿児島県,宇検村,うけんそん,村,宇検,うけん
465259,鹿児島県,瀬戸内町,せとうちちょう,町,瀬戸内,せとうち
465275,鹿児島県,龍郷町,たつごうちょう,町,龍郷,たつごう
465291,鹿児島県,喜界町,きかいちょう,町,喜界,きかい
465305,鹿児島県,徳之島町,とくのしまちょう,町,徳之島,とくのしま
465313,鹿児島県,天城町,あまぎちょう,町,天城,あまぎ
465321,鹿児島県,伊仙町,いせんちょう,町,伊仙,いせん
465330,鹿児島県,和泊町,わどまりちょう,町,和泊,わどまり
465348,鹿児島県,知名町,ちなちょう,町,知名,ちな
465356,鹿児島県,与論町,よろんちょう,町,与論,よろん
472018,沖縄県,那覇市,なはし,市,那覇,なは
472051,沖縄県,宜野湾市,ぎのわんし,市,宜野湾,ぎのわん
472077,沖縄県,石垣市,いしがきし,市,石垣,いしがき
472085,沖縄県,浦添市,うらそえし,市,浦添,うらそえ
472093,沖縄県,名護市,なごし,市,名護,なご
472107,沖縄県,糸満市,いとまんし,市,糸満,いとまん
472115,沖縄県,沖縄市,おきなわし,市,沖縄,おきなわ
472123,沖縄県,豊見城市,とみぐすくし,市,豊見城,とみぐすく
472131,沖縄県,うるま市,うるまし,市,うるま,うるま
472140,沖縄県,宮古島市,みやこじまし,市,宮古島,みやこじま
472158,沖縄県,南城市,なんじょうし,市,南城,なんじょう
473014,沖縄県,国頭村,くにがみそん,村,国頭,くにがみ
473022,沖縄県,大宜味村,おおぎみそん,村,大宜味,おおぎみ
473031,沖縄県,東村,ひがしそん,村,東,ひがし
473065,沖縄県,今帰仁村,なきじんそん,村,今帰仁,なきじん
473081,沖縄県,本部町,もとぶちょう,町,本部,もとぶ
473111,沖縄県,恩納村,おんなそん,村,恩納,おんな
473138,沖縄県,宜野座村,ぎのざそん,村,宜野座,ぎのざ
473146,沖縄県,金武町,きんちょう,町,金武,きん
473154,沖縄県,伊江村,いえそん,村,伊江,いえ
473243,沖縄県,読谷村,よみたんそん,村,読谷,よみたん
473251,沖縄県,嘉手納町,かでなちょう,町,嘉手納,かでな
473260,沖縄県,北谷町,ちやたんちょう,町,北谷,ちやたん
473278,沖縄県,北中城村,きたなかぐすくそん,村,北中城,きたなかぐすく
473286,沖縄県,中城村,なかぐすくそん,村,中城,なかぐすく
473294,沖縄県,西原町,にしはらちょう,町,西原,にしはら
473481,沖縄県,与那原町,よなばるちょう,町,与那原,よなばる
473502,沖縄県,南風原町,はえばるちょう,町,南風原,はえばる
473537,沖縄県,渡嘉敷村,とかしきそん,村,渡嘉敷,とかしき
473545,沖縄県,座間味村,ざまみそん,村,座間味,ざまみ
473553,沖縄県,粟国村,あぐにそん,村,粟国,あぐに
473561,沖縄県,渡名喜村,となきそん,村,渡名喜,となき
473570,沖縄県,南大東村,みなみだいとうそん,村,南大東,みなみだいとう
473588,沖縄県,北大東村,きただいとうそん,村,北大東,きただいとう
473596,沖縄県,伊平屋村,いへやそん,村,伊平屋,いへや
473600,沖縄県,伊是名村,いぜなそん,村,伊是名,いぜな
473618,沖縄県,久米島町,くめじまちょう,町,久米島,くめじま
473626,沖縄県,八重瀬町,やえせちょう,町,八重瀬,やえせ
473758,沖縄県,多良間村,たらまそん,村,多良間,たらま
473812,沖縄県,竹富町,たけとみちょう,町,竹富,たけとみ
473821,沖縄県,与那国町,よなぐにちょう,町,与那国,よなぐに
